srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label,type
3232235800,3232235989,60546,80,TCP,1556202999375561.0,1.7108510086746667,3,1139,1.0,normal
3232235856,3232235970,46618,15894,UDP,1556357790608557.0,1.844857267983871,95,352,1.0,xss
3232235969,4026531682,49658,80,TCP,1556262674772702.0,0.00022335343780898994,12,70,0.0,password
3232235785,3232235884,35040,443,TCP,1556368300382669.0,1.031846402406122,-1,251,0.0,scanning
3232235845,874309604,43651,3983,TCP,1556422788041707.0,1.6834640896902262,3,19,0.0,normal
3232235852,3232235808,60070,5586,UDP,1554317679970389.0,0.0004543023840386925,29,501,0.0,scanning
3232235806,3232236020,5372,15869,UDP,1556137175308984.0,0.6045568470537668,1,2931,0.0,ransomware
3232235920,3232235937,49114,53,TCP,1556256089155930.0,0.4112308667494513,1,41,0.0,dos
3232235881,4026531685,39202,53,TCP,1556027085131272.0,1.6441243836469273,-1,10,0.0,dos
3232235846,3413598193,50993,53,TCP,1556268531303606.0,1.3379853349686672,3,3087,0.0,normal
3232235854,3232235788,44014,53,TCP,1556344773343659.0,0.06538464591111548,1,449,1.0,backdoor
3232235898,3232235839,63786,80,TCP,1556371505883211.0,1.3968872521387232,0,976,0.0,xss
3232235978,3232235979,34581,137,UDP,1556309366162531.0,1.1079937453286286,2,9,1.0,xss
3232235831,3232235878,50957,5936,TCP,1554273223324776.0,0.07386386756021072,0,91,1.0,normal
3232235909,3232235826,38246,80,UDP,1556174298652040.0,0.005775651700740491,31,48,0.0,normal
3232235908,3221554726,33321,15229,TCP,1556444699450282.0,0.013463874896507069,30,11607,0.0,dos
3232235801,3232235800,23097,62556,UDP,1556252942548090.0,0.04139613075727688,1,1389,1.0,ransomware
3232235850,725095207,61439,37,TCP,1554298701858289.0,1.0131076792158198,1,325,1.0,scanning
3232235879,876327175,64629,15884,TCP,1556342864449514.0,0.381274679879171,-1,93,1.0,normal
3232235805,3232235803,55887,53,TCP,1556291565213152.0,1.354385246658502,-1,62,0.0,normal
3232235932,3232235781,64158,1027,TCP,1556342264027095.0,198.0136442750624,1,107,1.0,xss
3232235811,2169117571,42791,43,UDP,1554283281427316.0,4.913217843624045,-1,836,0.0,normal
3232235980,3232235860,46777,80,UDP,1556300038447656.0,30.44659361609537,10,111,1.0,normal
3232235905,3232235920,48757,80,TCP,1556330429698728.0,0.014838413377320947,0,188,0.0,injection
3232236025,3758096561,14092,53,TCP,1556262428725871.0,1.6661951267190998,54,15782,0.0,normal
3232236020,3232235935,32097,53,TCP,1556349133451456.0,0.688439792036349,0,56,1.0,normal
3232235979,2954637827,37613,15907,TCP,1556323875360835.0,1.7517120969154463,22,394,0.0,password
3232235887,3232236019,62,445,TCP,1556268070020649.0,1.2695350141477881,1,183,0.0,scanning
3232235938,3232235875,49845,53,TCP,1556208454674105.0,1.408340526329253,0,10597,1.0,mitm
3232235952,2979115980,54659,80,UDP,1554268734851412.0,0.0025301863694406485,1,77119,1.0,normal
3232235867,2954637955,58641,53,UDP,1556258728871323.0,0.00037786860292165277,-1,15984,0.0,normal
3232235988,2954638000,42557,80,UDP,1554267361005124.0,0.0016824577394923634,-1,238,0.0,normal
3232235804,4026531731,36534,80,UDP,1556254933739286.0,0.026707902107168766,13,59,1.0,normal
3232235925,134744173,12967,1635,UDP,1556347025055374.0,1.8161020500532454,2,44039,1.0,normal
3232235829,3232235969,32796,49595,UDP,1556290530776429.0,28.531183960391928,-1,89,0.0,normal
3232235877,3232235785,48807,33,TCP,1556254730059926.0,1.0005567750295605,0,764,0.0,normal
3232235862,3232235992,9522,15097,UDP,1556179987686252.0,1.4334572846507276,23,85,0.0,normal
3232236005,3232235963,53626,80,UDP,1556348291136497.0,4.2388491851465915,2,13,0.0,normal
3232236001,912998144,50739,53,UDP,1556353269015779.0,1.6833741620140161,0,106,1.0,normal
3232235994,3232235823,56339,41501,TCP,1556254691259962.0,3.263185555826715e-05,1,6586,0.0,normal
3232235894,4026531597,34526,138,UDP,1556436443084575.0,0.4897750952097324,1,796,1.0,scanning
3232235864,3352559840,33043,80,TCP,1556295817959001.0,0.029372309514786643,1,62,0.0,normal
3232235927,3232235815,35241,15583,UDP,1556296462268526.0,4.8066290386264334e-05,-1,17,1.0,backdoor
3232235820,3232235867,38024,53,UDP,1554268944033071.0,0.2547082140775062,0,59,1.0,normal
3232235832,3232235846,38122,7045,TCP,1556342420495313.0,1.1296831244147563,-1,51179,1.0,normal
3232235871,3232236005,51860,5130,TCP,1554264151156600.0,3.098625704610073,0,118,0.0,ransomware
3232235902,3232235941,57117,9910,UDP,1554210630784967.0,4.817211316226366,-1,851,0.0,password
3232235953,3232235899,3,9762,TCP,1554236711701468.0,0.7067500232302384,1,69,0.0,normal
3232235797,3232235967,55891,80,TCP,1554209116453270.0,0.8845924049662551,3,176,0.0,normal
3232236027,3232235790,38347,53,TCP,1556443367886004.0,3.836630832711634e-05,1,114,1.0,normal
3232235776,3399407356,27,53,UDP,1556025984181286.0,1.0932188504900706,-1,389,0.0,ddos
3232235887,3232235977,51696,80,TCP,1554294345498582.0,1.0673636042698553,0,601,1.0,normal
3232235997,3232235897,39940,80,UDP,1556024024890869.0,0.0004258616183550162,0,423,0.0,normal
3232236030,3232235929,49104,80,UDP,1556295008884730.0,1.3380232893937762,12,160,0.0,normal
3232235902,3232235811,63614,80,TCP,1556251064024805.0,0.05897369495506218,0,77,0.0,ddos
3232235898,3232235856,46867,80,UDP,1556449106409004.0,0.04603595936609579,1,91,0.0,password
3232235799,3232235789,50365,1030,UDP,1554272127612950.0,1.578806131151567,0,98,1.0,normal
3232235907,3758096457,59166,80,UDP,1556266708095762.0,1.2936372588121066,1,342,0.0,dos
3232235974,3232235787,58045,15339,UDP,1556258422170008.0,0.0007677037099419643,-1,500,1.0,ransomware
3232236027,3232236031,52828,9415,UDP,1556367359758380.0,1.5301280875865202,2,3715,0.0,normal
3232235839,134744244,53926,5999,TCP,1556172407257359.0,0.0011056390271141226,0,131,1.0,normal
3232235848,3232235781,60043,53,TCP,1556175176023622.0,1.1930408289523204,61,925,1.0,normal
3232236008,1092012007,43695,80,TCP,1554271106740505.0,0.9852711772824871,17,107,0.0,dos
3232235933,3232236019,37616,53,TCP,1554300149480052.0,0.15290901982307015,-1,820,1.0,scanning
3232235802,3232235867,51192,21,UDP,1556345439023893.0,1.1041885777372649,3,21990,0.0,normal
3232235827,3232235836,49770,53,TCP,1556365317783713.0,1.467977855985822,-1,14228,1.0,dos
3232235847,3232235902,79,53,TCP,1554225434932447.0,0.05618675067211977,13,3594,1.0,ddos
3232235863,3232235956,57885,53,TCP,1556132610351514.0,4.959202783545932,2,585,0.0,normal
3232236007,3232235938,58316,80,TCP,1554319719349978.0,0.029600598332417905,1,132,1.0,scanning
3232235985,3232235932,53382,53,TCP,1556254485421520.0,0.016329196563098308,2,30,0.0,dos
3232235834,3232235907,42947,80,TCP,1556550228026522.0,0.01546461117020919,1,13387,0.0,normal
3232235817,3232236004,35604,57,UDP,1556331190874197.0,4.2510635872068e-06,1,7181,0.0,normal
3232235954,3223391923,37925,53,UDP,1556179939040642.0,0.0049987414290416235,-1,912,1.0,normal
3232235978,3232235952,58443,41460,UDP,1556269440521345.0,0.04357726182935355,-1,92,1.0,normal
3232235991,3232235873,51099,42002,TCP,1556334024993765.0,5.965167074941854e-05,-1,65,0.0,normal
3232235930,3232235849,57916,53,UDP,1556449660504459.0,0.02714312203358359,3,2049,0.0,normal
3232235940,3232235997,28711,80,UDP,1556440476368909.0,1.940779740851891,-1,13510,1.0,normal
3232235854,3232235899,5251,15846,TCP,1556316735339626.0,0.030754830882207963,7,501,0.0,normal
3232235999,3232235813,39415,15369,TCP,1556026898894032.0,0.0025554836912224837,18,266,1.0,normal
3232235998,3232235899,49725,80,UDP,1556265095799526.0,32.65863058531116,-1,1443,1.0,dos
3232235857,3232235876,52316,80,TCP,1556441070538243.0,0.00021021695302184628,0,7615,1.0,xss
3232235946,3455829728,58071,53,UDP,1556309600593457.0,1.6582753623524176,-1,94339,0.0,backdoor
3232236002,3232235948,61732,15860,UDP,1556139123436717.0,0.04511482926113557,1,4699,0.0,xss
3232236004,3232235944,12045,80,TCP,1554261058071351.0,0.03775478238448435,-1,138,0.0,xss
3232236013,3232236014,43773,9561,TCP,1556256174997331.0,1.681867496009546,0,67,0.0,normal
3232235967,4026531701,56921,15538,TCP,1556201885266563.0,0.015589877906238999,8,246,1.0,normal
3232235802,3232235926,61022,9223,UDP,1556291929760713.0,4.477491714063314e-06,3,240,0.0,password
3232235926,3221233706,53153,8612,UDP,1556348761019435.0,1.7708501774487404,1,77,1.0,normal
3232235992,3232236005,48115,15521,TCP,1556292245539294.0,1.6177776331435494,1,94,1.0,normal
3232235832,3232236018,1050,53,TCP,1556299078981034.0,1.5348391529807066,1,384,1.0,normal
3232235897,314075298,32,80,UDP,1556325216221831.0,0.46807980725985354,1,575,0.0,xss
3232235965,1720264101,33,7554,UDP,1556293785198900.0,0.07960352141463521,1,15693,0.0,normal
3232236014,3232235832,5039,9290,UDP,1556029504651289.0,0.02906373826963334,2,28864,0.0,injection
3232235802,3232235861,55999,3,UDP,1556174571714993.0,0.00010865624735257143,1,75,0.0,normal
3232235883,3232236022,43693,445,UDP,1556262633816005.0,2.6101214563489093e-05,1,396,1.0,scanning
3232235782,3232235870,52442,0,TCP,1556208024242404.0,1.4559410857667179,-1,6,0.0,normal
3232236018,3232235876,47310,1138,UDP,1556441326190229.0,86.45037144607431,0,16517,1.0,normal
3232235882,3232235979,49555,445,UDP,1556179450783233.0,1.499733943670968,9,1583,0.0,normal
3232235997,225157234,38227,9636,UDP,1554320389054839.0,0.0016501568044532066,25,887,1.0,xss
3232236020,3232235931,49967,58990,UDP,1556302241317842.0,8.05094678875642e-06,3,930,1.0,normal
3232235776,874309439,33993,80,UDP,1556138272767633.0,0.00021503573066045063,27,8543,0.0,normal
3232235916,3232235991,39606,15475,TCP,1556440913248693.0,4.3835205402634506e-05,1,41,0.0,scanning
3232236031,874309406,57308,5930,TCP,1556330800716167.0,0.36466242995546094,0,1,1.0,ddos
3232235926,3232235913,49828,9162,UDP,1554284951862871.0,0.00043868079495049827,-1,96,0.0,normal
3232235985,3232235942,40298,80,UDP,1554232887332198.0,0.04125490702437509,-1,44,0.0,xss
3232235809,3232235894,3602,53,UDP,1556020858330793.0,4.722824904433969,31,588,1.0,ransomware
3232235790,3232235811,46566,3490,UDP,1556340991404132.0,0.0005694651305799597,-1,886,1.0,scanning
3232236022,3758096575,47132,80,TCP,1556424099856257.0,1.427239981486749,12,237,0.0,normal
3232236031,3232235884,54248,80,TCP,1554272100120506.0,1.950666018286023,37,8350,1.0,normal
3232235826,3232235827,5193,8752,TCP,1556420175744097.0,0.00022415489545860024,1,110,1.0,normal
3232235814,3232235799,54053,80,UDP,1556343185782841.0,2788.2153759893827,21,76,0.0,injection
3232236026,3232235906,51936,88,UDP,1556293184930697.0,0.4717384120082703,6,991,1.0,normal
3232235802,725095220,63237,15922,TCP,1556255937674889.0,1.9234585931947015,5,2060,1.0,normal
3232235804,3232236000,49296,49329,TCP,1556353616351184.0,2.9897889342462327,17,15249,0.0,ransomware
3232235915,3232235832,1438,53,UDP,1556256067564554.0,0.002904783295012774,-1,2455,0.0,password
3232235859,3232235984,46777,445,UDP,1554258104499928.0,0.6853530352444903,0,7757,1.0,normal
3232235968,3232235971,55054,445,TCP,1556024375695485.0,1.4687994508938906,-1,69,1.0,normal
3232235829,3232235835,50066,80,UDP,1554311565617789.0,0.8551144129685531,3,507,1.0,normal
3232236010,3232235846,51852,9241,UDP,1556292376454172.0,0.2818335592049758,-1,37,0.0,normal
3232235934,3232235928,48226,90,UDP,1556268889331306.0,1.4571611607874462,2,1125,1.0,normal
3232236001,3758096596,62,80,TCP,1556290526577974.0,0.9644754772193329,-1,6704,1.0,normal
3232235877,3232235904,50917,1684,TCP,1556264139453862.0,0.0034379821971456783,0,45,1.0,normal
3232236022,4026531643,52220,53,UDP,1556446461183734.0,2.214987801963687,2,9238,0.0,normal
3232235966,3232235871,47507,443,UDP,1556267431371462.0,6.015761672197775e-05,-1,11,0.0,backdoor
3232235928,3758096628,32475,53,TCP,1554287571503450.0,1.2521537593365775,0,241,1.0,normal
3232235896,3232235798,50153,80,TCP,1556433419338095.0,0.7782940929047499,15,658,1.0,injection
3232236010,3232235777,53996,60177,TCP,1556298934054678.0,0.012319499180311094,6,90,0.0,normal
3232235860,3232235999,60368,8401,TCP,1556347142878694.0,7.866645467933563e-05,2,24290,0.0,ddos
3232235882,874309559,5680,15440,UDP,1554231586800011.0,1.7998422835509658,-1,7887,0.0,normal
3232235882,1539136286,47676,57,UDP,1556294281570851.0,1.3032701294900055,3,568,1.0,xss
3232235901,314747285,48042,80,TCP,1556267022364456.0,0.010188644149965313,24,806,0.0,backdoor
3232236010,3232235986,50939,80,TCP,1556439274790337.0,0.3175339411289212,2,41,0.0,normal
3232236016,3232235942,64827,80,TCP,1556178316529392.0,0.03512052281600448,1,18392,1.0,password
3232235812,3389792000,49842,443,UDP,1556350311809862.0,1.0348799464513188,-1,5617,0.0,normal
3232235906,3232235777,60912,53,TCP,1556204575810766.0,0.05350463095146382,0,298,0.0,password
3232236010,3232236018,41978,53,TCP,1556346092537827.0,1.6977850994346768,-1,89,1.0,ddos
3232235896,4026531734,52608,5465,UDP,1556258377720880.0,0.004188755396238085,-1,12,0.0,normal
3232235812,3758096587,33122,80,TCP,1556339785497240.0,0.060261587745667075,3,4072,1.0,normal
3232235994,3232235918,37147,8498,TCP,1556428343044008.0,0.7597664147628324,5,469,0.0,normal
3232235945,3232236021,43834,15532,UDP,1556252513815031.0,1.5472517712165417,3,5403,1.0,backdoor
3232235832,3232235979,15234,80,TCP,1554240734884308.0,0.02920584822340163,115,94,1.0,normal
3232235984,3232235800,57263,445,TCP,1556027377945697.0,1.9391467500420614,1,66,0.0,backdoor
3232235907,3232235943,41946,123,TCP,1556436287012121.0,1.5812868430141118,4,2036,1.0,normal
3232235893,3232235952,45207,5696,TCP,1556295602050542.0,0.0008316034787171454,2,69,1.0,normal
3232235919,3232235789,5585,445,UDP,1556303327074846.0,1.8387912048905757,25,313,1.0,dos
3232235883,3232235913,53083,53,UDP,1554318355458512.0,0.022019712051594573,0,135,0.0,normal
3232235996,3221554645,48234,80,TCP,1556345538571224.0,1.9713803168699005,2,85,1.0,normal
3232235809,3232235808,44028,15748,TCP,1556341674579891.0,2.1824663022365125,3,105,1.0,password
3232235891,3232235789,71,8562,TCP,1556362464822282.0,0.0023319742912041247,27,32629,0.0,normal
3232235804,3413595808,5622,21,TCP,1556290308838560.0,1.0308513942809507,-1,53,1.0,normal
3232235976,3232235892,43005,53,TCP,1556306407205637.0,1.1595407570077534e-05,0,568,1.0,backdoor
3232235983,3232236021,50318,53,TCP,1556367138327782.0,0.08745727797371333,0,547,0.0,ddos
3232235893,3232235801,53967,80,UDP,1556443169626582.0,0.014083598969360261,1,3777,1.0,normal
3232235789,4026531820,28,53,TCP,1556423203727422.0,6.390930126859867,0,92,0.0,normal
3232235848,3426605248,62404,53,UDP,1556424130549128.0,3.051615279747563,0,39,0.0,normal
3232235798,1092011807,47059,62620,TCP,1556309482089685.0,0.10370259848947753,-1,121,0.0,normal
