srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label,type
3232235897,3232235857,39393,80,TCP,1556347354178966.0,9.197478841540565,25,5817,1.0,xss
3232236015,3758096555,33447,15069,UDP,1556241823886914.0,1.4882403261288744,1,65,0.0,normal
3232235823,3232235918,59920,80,TCP,1556209676832836.0,1.3487992973891901e-05,6,474,1.0,ddos
3232235963,3232235982,43541,445,TCP,1556435908184997.0,1.0106585585663932,1,87,1.0,ransomware
3232235937,3232235820,49923,80,TCP,1556441025259292.0,0.00021670893090831598,2,250,1.0,backdoor
3232235913,2954637874,53291,8527,TCP,1556024616730043.0,1.1024776945706816,1,97,1.0,scanning
3232235907,3232235908,38453,9789,TCP,1556023298267390.0,1.5864510735847126,1,119,1.0,scanning
3232235823,3232235912,74,17,TCP,1556133522663616.0,2.6677286912614054e-05,2,198,1.0,dos
3232236004,3232235810,58409,41905,TCP,1556324034418836.0,1.6395175381314946,47,30393,0.0,normal
3232235861,4026531587,56362,53,UDP,1554282753551949.0,1.0533651919567222,1,633,0.0,normal
3232235782,3232235801,58512,15425,UDP,1556295929026895.0,1.0222810134738647,1,121,0.0,normal
3232235882,3232235799,49236,55756,UDP,1556341026585485.0,1.9791057400375767,1,101,0.0,normal
3232235936,3232235922,6284,80,TCP,1556262416789304.0,47.733238510563055,14,336,0.0,normal
3232235945,3232236023,50642,15585,UDP,1554284503465932.0,1.441691622375059,1,107,0.0,normal
3232235858,314075371,60489,80,TCP,1556170731323231.0,2.269193107852767,45,51386,1.0,injection
3232235975,3232235855,63726,9736,TCP,1556338382063687.0,0.05333848928872835,18,15351,0.0,normal
3232235840,4026531731,64237,15291,UDP,1556360542393001.0,1.5871345198299545,1,118,0.0,normal
3232235940,3232235952,45313,445,TCP,1556436485891688.0,1.459458445445811,1,106,1.0,ransomware
1156769,3343319209,56804,62035,UDP,1556350827930785.0,1.7820576890992457,1,559,0.0,normal
3232236009,128199,51811,15286,UDP,1554264061645045.0,1.1267319723086109,1,69,0.0,normal
3232235928,3758096608,37911,1403,UDP,1556346678445053.0,1.7771728518223784e-05,15,1047,0.0,normal
3232235890,3232236003,93,12,TCP,1556136214454152.0,0.00077037440102886,2,191,1.0,dos
3232235967,3232235828,60031,53,UDP,1556359947703562.0,0.027942130078311478,2,8056,0.0,normal
3232235952,314747325,54528,2664,TCP,1556023380367317.0,1.8989519681299782,1,122,1.0,scanning
3232235897,3232235813,41174,5749,UDP,1556322287515173.0,3.6967005204317864,3,365,0.0,normal
3232235872,3232235985,49294,8156,TCP,1556441902317785.0,0.00025254531758465114,3,235,1.0,backdoor
3232235858,3232236019,32501,59,TCP,1556138383051405.0,0.0002450842433139132,2,233,1.0,dos
3232235820,4026531684,53193,15962,UDP,1556379886736107.0,1.7825566588462385,1,117,0.0,normal
2886795339,3232235835,30,78,TCP,1556134985050430.0,5.8842330379051594e-05,3,177,1.0,dos
3232235947,3355320301,42451,5286,TCP,1556023072367175.0,1.041960615851584,1,69,1.0,scanning
3232235875,597443199,35370,80,TCP,1556290636757844.0,0.021629962053932795,464,13510,1.0,password
3232235926,3232235883,62764,51103,UDP,1556296696472568.0,1.4962063421659229,1,559,0.0,normal
3232235872,3232235819,64812,9724,TCP,1556334747371388.0,6.6260601881359555,16,12475,0.0,normal
3232235809,3232235960,50142,80,TCP,1556345476259789.0,24.150258855264788,30,5328,1.0,xss
3232236009,3232235953,52630,53,UDP,1554306497846173.0,0.0019044966878225857,2,1915,0.0,normal
3232235815,3232236022,38824,445,TCP,1556430204226308.0,1.4819504281529432,1,251,1.0,ransomware
3232236006,3232236023,36892,80,TCP,1556176456129940.0,0.23154189983564255,16,8579,1.0,injection
3232236014,3232235902,35857,443,TCP,1556548868078644.0,636.6450621745571,41,31141,1.0,mitm
3232235829,3232235910,58381,80,TCP,1556178753459841.0,0.22154633111535374,31,13500,1.0,injection
3232235782,3232235960,61602,43,TCP,1556291713023898.0,0.13652191622291288,16,16302,0.0,normal
1619573,3232235825,49725,80,TCP,1556343766066532.0,1.0395729722200233,1,113,1.0,xss
3232235986,3232235879,2395,15562,UDP,1556260064769220.0,1.2736580356539662,1,71,0.0,normal
3232235984,3232235799,89,57,TCP,1556135872567661.0,0.0004285778649316661,3,160,1.0,dos
3232235961,3455829375,18210,53,UDP,1556265416563913.0,1.9854784343688134,1,169,0.0,normal
3232235984,3232235834,36931,53,UDP,1556203359502080.0,0.026096234126897332,3,889,1.0,ddos
3232235785,3232235846,56733,80,TCP,1556423893506428.0,1.5344081510668888,1,86,0.0,normal
3232235959,3252515256,59265,53,UDP,1556265829364840.0,218.4192159686757,3,2830,0.0,normal
3232235832,3495166563,38853,58429,UDP,1556348533558464.0,1.9089946519638095,1,852,0.0,normal
3232235867,3232235873,17670,5607,UDP,1556338589130636.0,3.122522067151397e-05,15,397,0.0,normal
2886795517,3232235959,49172,8141,TCP,1556442582609086.0,0.0001401217682723943,3,152,1.0,backdoor
3232235955,3232235961,61829,1226,TCP,1556026167315426.0,1.9299483713426206,1,105,1.0,scanning
3232235841,3232235810,60117,5086,UDP,1554298635454319.0,1.5271215779291238,1,117,0.0,normal
3232235871,4026531610,64173,15265,UDP,1556339774673684.0,1.3537318084297942,1,68,0.0,normal
3232235872,3232235790,49755,8778,TCP,1556445675196054.0,0.0004189893943509951,3,202,1.0,backdoor
2082063,4026531795,37413,53,UDP,1556258177570910.0,1.7062068370910397,1,184,0.0,normal
3232235804,3232235867,28,53,UDP,1556137232770622.0,0.004283801902756918,2,872,1.0,dos
3232235822,3232235933,57168,80,TCP,1556172577603773.0,0.4887148564781247,31,14438,1.0,injection
3232235818,3221554943,53437,53,UDP,1554264632667463.0,0.000853497146587334,3,1351,0.0,normal
3232235984,3232235993,44181,53,UDP,1554298971759205.0,0.0009286750426813778,2,1034,0.0,normal
2545105,3232235899,49715,80,TCP,1556424062676039.0,1.36988409700198,1,120,0.0,normal
3232235938,3232235823,42630,80,TCP,1556297963948294.0,0.005401520817972329,29,4609,1.0,password
3232235994,874309478,13725,80,TCP,1556269103512641.0,1.4659454197660446,1,76,0.0,normal
3232235841,3232235935,52584,53,UDP,1556293014822383.0,0.022218052587465585,2,2124,0.0,normal
3232235831,384369,33929,53,UDP,1554282945683608.0,3.7093353323277325e-05,3,518,0.0,normal
3232235953,3232236018,37635,53,UDP,1554315671202062.0,4.0785850593330224e-05,3,850,0.0,normal
3232235828,3232235871,31,89,TCP,1556130780863177.0,0.00032738617889166113,2,146,1.0,dos
3232235947,3232235989,8740,53,UDP,1556251165613626.0,0.5376961423547899,3,3813,0.0,normal
3232235849,836416979,47931,5080,UDP,1554220565237522.0,1.877542629387982,8,323,0.0,normal
3232235800,3232235943,53199,53,UDP,1556258619418980.0,1.8934490055787245,2,842,0.0,normal
3232235834,3232235855,11139,53,UDP,1556250905752033.0,0.0072708115744625264,3,2768,0.0,normal
3232235820,3455828381,53327,51284,UDP,1556370860911195.0,0.09002007081441742,1,3797,0.0,normal
3232235876,3232236020,18720,43,TCP,1556257674165427.0,0.8053653212320684,11,787,0.0,normal
3232235886,3232235778,91,38,TCP,1556130107333507.0,0.6387898276417681,186,6564,1.0,dos
3232235884,3232235970,93,29,TCP,1556138940614519.0,0.0006702435419317656,2,246,1.0,dos
3232235975,640447,43822,53,UDP,1554286170148369.0,6.075649469662449e-05,2,579,0.0,normal
3232236003,3232235853,35923,5159,TCP,1556028583283116.0,0.7974537160626745,3,185,1.0,scanning
3232235915,134744093,58580,53,UDP,1556260888138788.0,1.0849772286805175,1,140,0.0,normal
3232236028,3232235808,63617,15431,UDP,1556366062765758.0,1.1079767926825859,1,66,0.0,normal
3232235834,3232235895,53650,53,UDP,1556297680631365.0,0.062218430021213925,2,3919,0.0,normal
2886795442,3232235791,50487,80,TCP,1556445658615848.0,0.00021888471354346685,3,171,1.0,backdoor
3232235829,3232235925,49,35,TCP,1556131852002958.0,0.00017958292928871647,3,204,1.0,dos
3232235996,3232235845,56775,9705,TCP,1556344573283188.0,291.9694389092926,27,24522,0.0,normal
3232235884,3232236000,49686,80,TCP,1556442101956192.0,0.000210546122495355,3,178,1.0,backdoor
3232235943,3232235818,43850,80,TCP,1556346613562036.0,9.160996864858479,20,12256,1.0,xss
3232236003,3221233710,34172,80,TCP,1556173435382104.0,0.273407661081326,20,14787,1.0,injection
3232235953,3232235844,18932,53,UDP,1556265583815434.0,0.41734548334702914,2,620,0.0,normal
2886795303,3413598075,47839,53,UDP,1554296312897118.0,0.002844130649592161,3,1575,0.0,normal
3232235832,3232236001,37,40,TCP,1556137220654746.0,2.685168406389785e-05,3,156,1.0,dos
3232235998,3232236021,49097,8735,TCP,1556447003463042.0,0.0003994539469287118,3,220,1.0,backdoor
3232236031,3232235841,54448,7189,TCP,1556351147936018.0,0.11162506330528119,24,10652,0.0,normal
3232236023,3232236005,41473,80,TCP,1556171913373053.0,2.3056952478178623,59,56329,1.0,injection
3232235938,3232236005,41170,80,TCP,1556207028317108.0,1.2261168103540843e-05,7,449,1.0,ddos
3232235937,2954637925,57988,80,TCP,1556173097913611.0,0.2292944842616386,28,20093,1.0,injection
3232235932,896974,50264,1264,UDP,1556347712657378.0,5.797929404476408,167,10480,0.0,normal
3232235790,1153245,35885,53,UDP,1554283237762398.0,0.0008589268877593221,3,1164,0.0,normal
3232235883,3232235817,49161,8774,TCP,1556444653669078.0,5.995580120630107e-05,2,251,1.0,backdoor
3232235787,3232235990,54241,80,TCP,1556344066283798.0,1.5507584157049115,1,85,1.0,xss
3232235807,3232235888,33136,80,TCP,1556342226351609.0,0.0590152326769057,24,4005,1.0,xss
3232235787,3232235874,40116,9070,TCP,1556331669872087.0,0.025322649647263315,28,12869,0.0,normal
3232235907,3232235871,5766,53,UDP,1554273691203334.0,1.25965237230168,3,793,0.0,normal
3232235851,3238005004,60991,15947,UDP,1554285463936983.0,1.0895816061986774,1,117,0.0,normal
3232235937,3232235877,60112,49089,TCP,1556340025873947.0,366.4522210388394,16,21976,0.0,normal
3232235948,3232235858,22,68,TCP,1556134183520480.0,5.409725082334898e-05,2,243,1.0,dos
3232235800,3232235840,43277,80,TCP,1556177352358970.0,0.20896326094841594,18,13586,1.0,injection
3232235815,3232236010,25,73,TCP,1556136655751243.0,0.0002635288730710024,5,247,1.0,dos
3232235909,3232235838,59637,138,UDP,1556255847965030.0,0.002233024052909283,5,1355,0.0,normal
3232235884,3232235890,35296,80,TCP,1556298991058876.0,6.67071050565485,7,11662,1.0,password
3232236018,3232235787,59301,9114,TCP,1556343794079766.0,0.022339400398192953,21,22183,0.0,normal
3232235932,3232235898,7377,53,UDP,1556261869011308.0,0.7503107448088719,2,631,0.0,normal
3232236001,3758096628,38965,63679,UDP,1556350187223956.0,8.40344754762036,21,21083,0.0,normal
3232235915,3232235881,35402,80,TCP,1556207250148587.0,0.0008222952170286824,6,374,1.0,ddos
2886795515,3413595659,45232,53,UDP,1554316183515260.0,0.0008119885681798342,2,1221,0.0,normal
3232235979,3232235801,50481,9638,TCP,1556294424986519.0,0.023107327190219146,19,3929,0.0,normal
3232235809,3232235921,22869,80,TCP,1556263442437668.0,0.7818502253243302,27,8175,0.0,normal
3232235787,3232235962,35096,53,UDP,1556021063689498.0,0.009499473366654238,2,223,1.0,scanning
3232235868,4026531716,57521,5199,UDP,1554289198068444.0,0.5875494927087472,1,331,0.0,normal
3232235792,3252515205,59563,53,UDP,1556263059418132.0,1.3895422110162194,1,199,0.0,normal
3232235829,3232235979,38269,80,TCP,1556173568787703.0,3.9618006735277786,13,11159,1.0,injection
3007564,314747314,47861,80,TCP,1556342575712541.0,1.1215722689928778,1,66,1.0,xss
3232235960,3232236007,36864,80,TCP,1556177531505117.0,0.21998339674525863,22,11297,1.0,injection
3232236004,1409781,60364,53,UDP,1556259049915778.0,1.061034356723035,1,543,0.0,normal
3232236018,3232235964,24542,53,UDP,1556263507258770.0,1.157177379644458,2,977,0.0,normal
3232235951,1665706,59617,15890,UDP,1554292263007483.0,1.3194870212179297,1,119,0.0,normal
3232235853,3232235912,40780,445,TCP,1556431108484096.0,1.976429702599281,1,176,1.0,ransomware
3232235977,3232235999,50827,9780,TCP,1556363878667206.0,0.025000771975138097,19,3174,0.0,normal
3232235782,3232236018,56103,1302,UDP,1554289649528849.0,0.11881726527331585,4,452,0.0,normal
3232236007,3232236015,60211,80,TCP,1556207422404459.0,0.0002757375621314695,5,470,1.0,ddos
3232236009,3232235990,49887,53,UDP,1556296638578404.0,0.0016251699397799172,2,1616,0.0,normal
3232235837,3232236026,42312,7273,TCP,1556026146966352.0,1.9710618409101222,1,71,1.0,scanning
3232235949,3413598069,9071,53,UDP,1556253884958946.0,0.03658835082598394,2,2370,0.0,normal
3232235811,3232235812,52424,80,TCP,1556344848935969.0,1.370977673904811,1,659,1.0,xss
3232235916,3232235834,51960,9398,TCP,1556364999470706.0,0.028439817284567043,28,9970,0.0,normal
3232235791,225117193,46748,4256,TCP,1556435689429794.0,1.7894098810499024,1,459,1.0,ransomware
3470578,3232235812,6272,80,TCP,1556264499649074.0,54.11208842812751,12,314,0.0,normal
3232235926,3232235858,33258,80,TCP,1556340219020089.0,38.82354215010379,30,29143,1.0,xss
3232235837,3232235812,59254,53,UDP,1554256949586025.0,9.093491617621709e-05,1,566,0.0,normal
3232235906,3232235912,41278,53,UDP,1554247621841717.0,0.00011976239830474358,3,402,0.0,normal
3232235930,3232235782,58116,41473,TCP,1556300798151633.0,0.032204521388039656,37,30056,0.0,normal
3232235882,3758096463,7701,53,UDP,1556259813988731.0,0.8089233506802431,3,3641,0.0,normal
3232235925,3232235796,66,76,TCP,1556138351033933.0,0.0006753398304185966,2,244,1.0,dos
3232235776,314747271,66,46,TCP,1556133047728443.0,0.00036921696078800136,4,186,1.0,dos
3232235803,3232235863,5660,41335,TCP,1556327699113251.0,1.5050012509968589,27,25253,0.0,normal
3232235973,1921922,42251,53,UDP,1554308262970336.0,0.000909941397949572,3,1252,0.0,normal
3232235918,3232235844,138,1891,UDP,1556321126778377.0,0.016972490892605503,16,15572,0.0,normal
3232235811,2178066,49637,53,UDP,1556362214919468.0,0.02021259580835624,3,3001,0.0,normal
3232235894,874309443,33492,7276,TCP,1556430122128909.0,1.4832332207060273,1,188,1.0,ransomware
3232235851,4026531705,34661,123,UDP,1556293011790572.0,1.1141764776588396,1,221,0.0,normal
3232235794,3232235792,51009,80,TCP,1556172802097020.0,0.4197407738407232,25,8236,1.0,injection
3232235938,3232235784,37938,53,UDP,1556259380895589.0,0.7484147488280577,3,2894,0.0,normal
3232235834,3236188054,61438,15901,UDP,1556247228751750.0,1.757014161195346,1,66,0.0,normal
3933095,3232235941,47186,53,UDP,1556251061796127.0,1.8130098108427397,1,171,0.0,normal
3232235930,3232236027,41854,80,TCP,1556346537940196.0,1.2652453275177886,1,72,1.0,xss
3232236013,3232235809,43978,80,TCP,1556344311696961.0,10.148706496017777,22,8336,1.0,xss
3232235849,3232235823,59221,53,UDP,1556554221017163.0,0.029015438692522162,7,1854,1.0,mitm
3232235909,2954638062,87,14,TCP,1556137572982100.0,0.5010290145998002,381,12411,1.0,dos
3232235924,3232235999,44914,80,TCP,1556340027400708.0,1.088184409945017,1,82,1.0,xss
3232235813,3232235920,53932,5938,UDP,1554285414376950.0,1.0388716885843525,7,408,0.0,normal
3232235915,3224793283,58538,53,UDP,1554297899672566.0,4.579098447712789e-05,1,762,0.0,normal
3232235837,3232235845,49290,80,TCP,1556348764421763.0,156.9294717416285,16,15805,1.0,xss
3232235814,3232235876,50200,6614,TCP,1556029825935478.0,1.466823907468266,1,71,1.0,scanning
4396264,3232236020,51748,15523,UDP,1554200137870987.0,1.6735461649456695,1,68,0.0,normal
2886795305,3223532361,40500,53,UDP,1556260655604911.0,0.1582735355985765,3,3629,0.0,normal
3232236005,3232235825,13,53,UDP,1556209579837321.0,0.08578537644095,2,668,1.0,ddos
3232236026,2434315,57201,53,UDP,1556264545591626.0,1.4193262546460712,1,195,0.0,normal
3232235788,3232235951,49503,8943,TCP,1556443935168449.0,0.00018094790326878948,2,171,1.0,backdoor
3232235880,2690368,40249,53,UDP,1556265126318286.0,0.05887819583728893,2,3430,0.0,normal
3232235987,3232235952,57979,80,TCP,1556202006503290.0,4.062920432450564,5,4866,1.0,ddos
3232236005,3232235918,65430,15631,UDP,1556293456450837.0,1.4817724628220856,1,79,0.0,normal
3232235861,3232235921,32,95,TCP,1556132672169005.0,0.0015346131738076954,2,245,1.0,dos
3232235930,3232235807,91,86,TCP,1556136622916624.0,0.0026696086077979343,2,177,1.0,dos
3232235840,3232235991,49266,80,TCP,1556447666292315.0,0.00016154026546392949,2,217,1.0,backdoor
3232235855,2637661831,61282,4013,TCP,1556029002760722.0,1.9186127245720948,1,80,1.0,scanning
3232235960,2946806,46616,53,UDP,1556253224616288.0,0.015177174906158091,2,2013,0.0,normal
3232235868,3232235883,46926,443,TCP,1556208744713514.0,0.0016085277523756477,7,300,1.0,ddos
3232235937,3232236014,53521,443,TCP,1554322815377793.0,6.855312663296708e-05,1,322,0.0,normal
3232235933,3203010,49068,41166,TCP,1556337081270161.0,6.450584937425257,41,32563,0.0,normal
3232235823,3232235953,52275,9739,TCP,1556374211552922.0,1.2114606704688995,27,8380,0.0,normal
3232235971,3232235892,49376,8956,TCP,1556445718226239.0,0.0005838166790594564,2,254,1.0,backdoor
3232235939,3426605222,24117,53,UDP,1556260278628255.0,0.0356622938400685,3,3692,0.0,normal
3232235916,411761694,38756,445,TCP,1556433281447653.0,1.0585517309634107,1,265,1.0,ransomware
3232235921,3232235924,64434,53,UDP,1556266933212414.0,0.05904950506689303,2,1807,0.0,normal
3232235961,3232235941,49657,8925,TCP,1556447186999280.0,0.00016704559771960227,2,164,1.0,backdoor
3232235967,3232235797,39632,53,UDP,1556254894449680.0,0.059800468180747315,2,843,0.0,normal
3232235909,3232235788,17851,53,UDP,1556262397975383.0,1.813320899859986,2,885,0.0,normal
3232235924,3232235820,5521,53,UDP,1556268344652319.0,6.239750038330124,3,599,0.0,normal
3232235921,874309437,53121,9200,TCP,1556422910127455.0,1.6906895321693307,1,87,0.0,normal
3232236028,4026531817,55017,53,UDP,1554322381197350.0,0.004300996094285905,1,612,0.0,normal
3232235857,3232235991,138,53,UDP,1554230167651906.0,0.0001054829252537386,3,869,0.0,normal
3232235896,3232235949,39071,445,TCP,1556432108018637.0,1.0018683693453077,1,2891,1.0,ransomware
3232235960,3232235934,41324,21,TCP,1556297959194483.0,7.082575372796104,2,132,1.0,password
3232235789,3232235913,56679,9891,TCP,1556366568486386.0,0.9048600389375119,30,3770,0.0,normal
3232236029,3232235795,49243,80,TCP,1556447809602899.0,9.73922005433313e-06,2,135,1.0,backdoor
3232235992,2627354827,42362,53,UDP,1554292516170753.0,0.0001438490953430755,3,847,0.0,normal
3232235987,3232235852,49596,8311,TCP,1556443111003239.0,0.0008605594115299371,3,220,1.0,backdoor
3232235790,3232235819,53386,53,UDP,1554308627816448.0,0.00019725000284825668,3,673,0.0,normal
3232235837,3232235965,64741,53,UDP,1556307484998414.0,0.023113959798581045,1,3293,0.0,normal
3232235973,3232236022,48938,53,UDP,1554223561383785.0,0.06648728848749846,2,8004,0.0,normal
2886795486,3389792118,59193,53,UDP,1554307286152073.0,0.26478523532369014,3,734,0.0,normal
3232235886,3758096556,55427,53,UDP,1554307144750944.0,6.406779147792798e-05,3,650,0.0,normal
3232235931,3413595829,38564,53,UDP,1556258879036049.0,0.5279637736235356,2,1019,0.0,normal
3232235799,3232235924,52131,41917,TCP,1556379289380353.0,0.625626244148239,49,19679,0.0,normal
3232235855,3232235913,91,68,TCP,1556130105014783.0,0.6707641261488642,190,7508,1.0,dos
3232235944,3232235796,52345,80,TCP,1556348547090591.0,1.926950531896514,1,92,1.0,xss
3232235816,3232235866,49851,80,TCP,1556173244926264.0,0.9698239352116331,22,12253,1.0,injection
3232236013,3232235939,49281,8198,TCP,1556441873104880.0,0.00027177077383746975,3,196,1.0,backdoor
3232235886,3226633760,39614,15372,UDP,1554298242048238.0,1.991481248837836,1,90,0.0,normal
3232235893,3232235979,36972,53,UDP,1556205193001760.0,0.014511913127328586,4,637,1.0,ddos
3232235945,3232235842,40888,445,TCP,1556431770927064.0,1.5196927347514968,1,128,1.0,ransomware
3232235810,3458876,48132,21,TCP,1556299441661032.0,2.2621569450457226e-05,2,138,1.0,password
3232235968,3232235789,55284,53,UDP,1556207414992293.0,0.00011662229024532369,3,778,1.0,ddos
3232235885,3232235930,42566,80,TCP,1556208141093171.0,0.0032389637366603114,4,488,1.0,ddos
3232235968,3758096575,55276,53,UDP,1556348169465999.0,1.2349978061687499,3,750,0.0,normal
3232236022,3232235915,39627,15152,UDP,1556376470476683.0,1.2115251085283907,1,74,0.0,normal
4858761,3232235852,51812,443,TCP,1554304708068168.0,111.47200843574225,15,2102590,0.0,normal
3232235793,3232236029,51520,9654,TCP,1556376609369212.0,0.05728211511393579,29,3652,0.0,normal
3232235944,3232235878,5122,15617,UDP,1556365221593638.0,1.8936234347798995,1,68,0.0,normal
2674601680,3531226926,7307,4415,TCP,1556432218075014.0,1.0465230721586596,4391,1680,1.0,ransomware
3232235797,876327273,53309,80,TCP,1556177577426501.0,2.8066570179163577,54,40318,1.0,injection
3232235846,3221554368,9358,53,UDP,1556262350796220.0,0.050634920074203435,2,1167,0.0,normal
3232235889,3232235814,48096,53,UDP,1556294395891702.0,0.03803516759913544,2,2949,0.0,normal
3232235815,3715486,36403,53,UDP,1556266606046628.0,0.664671727908523,2,1379,0.0,normal
3232235972,874309499,33325,49141,TCP,1556420709228973.0,1.707349080846758,1,799,0.0,normal
3232236026,4026531615,55851,16009,UDP,1556338885737980.0,1.099849607023253,1,115,0.0,normal
3232235821,1539135790,5633,53,UDP,1554274590371046.0,4.032638335226224e-05,3,803,0.0,normal
3232235966,3232235997,56467,15531,UDP,1556422745271556.0,1.4273217490396837,1,87,0.0,normal
3232235998,3232235860,51470,53,UDP,1556264318832555.0,0.6008990135003062,2,678,0.0,normal
3232235897,3232235838,40451,53,UDP,1554250147741152.0,0.00015054532687031562,1,893,0.0,normal
3232235836,3352559780,8370,53,UDP,1556250464774990.0,0.160023030863426,2,4918,0.0,normal
3232235800,3350508554,37774,138,UDP,1554313228050042.0,0.0001101043899271442,1,256,0.0,normal
3232235991,3232235790,50815,80,TCP,1556170921331000.0,0.4945048236157159,20,15308,1.0,injection
3232235806,4026531655,55139,53,UDP,1556203749311967.0,0.006160588875528179,6,385,1.0,ddos
3232236027,3232236001,55745,15094,UDP,1554291035253292.0,1.2985423136401195,1,91,0.0,normal
3232235836,3092642024,49425,15673,UDP,1554299585781413.0,1.0433678206468109,1,72,0.0,normal
3232235948,3971604,15527,53,UDP,1556256906694299.0,0.7671932073216123,3,2009,0.0,normal
3232235981,3232235951,57571,138,UDP,1554285385017778.0,1.7489418538363424,1,310,0.0,normal
3232235943,2954638076,62110,1727,TCP,1556024340999361.0,1.1133043980017057,1,114,1.0,scanning
3232235824,3426605167,45643,61238,UDP,1556310163052441.0,0.03006122376576563,3,3353,0.0,normal
3232235886,2954637845,53570,2772,TCP,1556022445170020.0,1.992851859760238,1,80,1.0,scanning
3232235959,314747337,47246,80,TCP,1556346771634501.0,1.0646765683669899,1,84,1.0,xss
3232236021,3232236029,53680,9942,TCP,1556372757035738.0,0.06246154828416779,54,51418,0.0,normal
3232235905,3232235842,54326,80,TCP,1556207694293408.0,1.0330571323153616e-05,5,259,1.0,ddos
2886795412,3232235929,49947,80,TCP,1556444814169550.0,0.00048002753134487473,3,245,1.0,backdoor
3232235778,3232235951,49807,443,TCP,1556425422091717.0,1.1127281502130177,11,3147,0.0,normal
3232235778,3232235901,44046,80,TCP,1556207650915806.0,0.0008420534167740458,7,327,1.0,ddos
3232235973,4026531642,55882,15993,UDP,1556336112340044.0,1.2783256343377896,1,126,0.0,normal
3232235991,3232235967,53551,5527,TCP,1556428375671718.0,1.4350078340558947,1,98,0.0,normal
3232235796,3232235853,57619,80,TCP,1556296842305407.0,0.005872165675697877,30,15577,0.0,normal
3232236002,3495166571,63732,59548,UDP,1556361354355031.0,0.033057437147051866,1,627,0.0,normal
3232235902,3232235789,20832,80,TCP,1556340272426200.0,1.6718612638497277,1,64,1.0,0
3232235955,3232236011,36494,80,TCP,1556177268138785.0,0.24164269488735016,27,12664,1.0,injection
3232235918,3232235881,29287,80,TCP,1556268347336567.0,1.2045996005083488,1,84,0.0,normal
3232235852,2954637887,49506,80,TCP,1556440412044863.0,0.014491849021482074,6,199,1.0,backdoor
3232235926,3232235868,40690,80,TCP,1556170669482680.0,1.2880117259624146,17,11103,1.0,injection
3232235854,3232235964,49536,80,TCP,1556423392656906.0,1.8194204570704695,14,2216,0.0,normal
3232235850,1611084096,51508,15451,UDP,1556369671476681.0,1.8520583381722842,1,98,0.0,normal
3232235821,876327254,60509,80,TCP,1556173616325060.0,3.848866974996215,44,34856,1.0,injection
3232235875,2954637970,49039,80,TCP,1556424558330161.0,1.1534353978668166,1,67,0.0,normal
3232235896,3232235872,49351,8815,TCP,1556442603422067.0,0.00042161539161069176,2,253,1.0,backdoor
3232235986,3232235940,34633,80,TCP,1556340664638979.0,1.3540992830421459,1,66,1.0,xss
3232235800,3232235918,40300,41517,TCP,1556330066061256.0,0.05936334166247043,18,18155,0.0,normal
3232235793,3232235808,39426,80,TCP,1556260412492204.0,1.8193751796930595,1,105,0.0,normal
