userId,rarity_count
110611,16
111210,16
111670,16
111752,16
112363,16
112976,16
113053,16
113253,16
113683,16
113899,16
113923,16
114441,16
114723,16
115124,16
115166,16
116220,16
116422,16
116724,16
119610,16
120315,16
120743,16
121580,16
122145,16
123249,16
123361,16
123855,16
124184,16
124806,16
124875,16
125121,16
125363,16
126514,16
129106,16
130183,16
131835,16
132704,16
133126,16
134099,16
134202,16
136851,16
137105,16
137224,16
137558,16
138141,16
138289,16
138708,16
139069,16
139104,16
139486,16
140128,16
140719,16
140825,16
141927,16
142083,16
144053,16
144107,16
145569,16
145934,16
146172,16
147094,16
148309,16
150209,16
150536,16
150959,16
151150,16
152015,16
153838,16
154439,16
155227,16
157199,16
157292,16
158021,16
158640,16
159288,16
159503,16
159510,16
159910,16
161871,16
163290,16
164188,16
166558,16
167346,16
169338,16
169558,16
170502,16
170516,16
171436,16
172690,16
173078,16
173499,16
173966,16
174309,16
175441,16
176460,16
176708,16
177145,16
177316,16
179754,16
179832,16
180698,16
182538,16
183421,16
183430,16
184039,16
184787,16
185609,16
185698,16
185847,16
185992,16
186200,16
188121,16
190784,16
191207,16
191434,16
191497,16
193117,16
193898,16
194012,16
194704,16
194734,16
195176,16
195220,16
195385,16
195750,16
196057,16
197239,16
198184,16
198335,16
198775,16
199341,16
556,15
996,15
2837,15
3686,15
3833,15
4090,15
4451,15
4768,15
5932,15
6219,15
7125,15
8173,15
8659,15
9104,15
9660,15
10547,15
10682,15
11713,15
11856,15
12743,15
12981,15
13382,15
13385,15
13960,15
14077,15
15565,15
15741,15
16010,15
17296,15
17874,15
18189,15
18229,15
18281,15
19571,15
20342,15
20403,15
20518,15
21040,15
21106,15
21129,15
21483,15
22177,15
22565,15
22957,15
22985,15
23554,15
23679,15
23735,15
23760,15
23772,15
24507,15
24650,15
24754,15
24781,15
26490,15
27364,15
27578,15
28252,15
28266,15
28834,15
29309,15
29340,15
29593,15
30411,15
31949,15
32298,15
32303,15
32944,15
33212,15
33264,15
34569,15
34572,15
35313,15
35464,15
36561,15
36662,15
36841,15
39848,15
39946,15
40142,15
40183,15
40766,15
41730,15
41797,15
42511,15
42755,15
42811,15
43902,15
44992,15
45207,15
45612,15
46157,15
46298,15
46654,15
47329,15
47703,15
47808,15
48056,15
48374,15
48541,15
49605,15
49881,15
50006,15
50248,15
50480,15
50611,15
50711,15
50925,15
51408,15
51546,15
51581,15
51729,15
51916,15
52068,15
52611,15
52989,15
53040,15
54017,15
54582,15
54639,15
55227,15
55479,15
57065,15
58037,15
58598,15
59482,15
59970,15
60516,15
60532,15
61199,15
61559,15
61561,15
61908,15
62372,15
62939,15
62986,15
63422,15
63597,15
63685,15
64319,15
64830,15
65067,15
66863,15
67033,15
67754,15
68562,15
68584,15
68896,15
68943,15
69150,15
69389,15
69592,15
70162,15
70335,15
70856,15
70861,15
71748,15
71958,15
72182,15
73760,15
74309,15
74559,15
75265,15
75393,15
76450,15
77389,15
77467,15
80314,15
80551,15
80857,15
81264,15
83218,15
83441,15
83771,15
83796,15
83927,15
84258,15
84495,15
84713,15
85494,15
85857,15
88527,15
88533,15
88847,15
88855,15
88923,15
90193,15
90574,15
91071,15
91713,15
91753,15
92257,15
92518,15
94074,15
94869,15
95649,15
96131,15
96216,15
96617,15
96693,15
96810,15
97086,15
97393,15
97508,15
97524,15
98036,15
98220,15
98846,15
99022,15
100516,15
101065,15
101649,15
101946,15
101988,15
102653,15
103488,15
104229,15
104726,15
105999,15
107372,15
107945,15
108153,15
110368,15
110476,15
111910,15
114358,15
114521,15
115920,15
116667,15
116894,15
117548,15
118271,15
118481,15
118801,15
119535,15
120087,15
121321,15
121543,15
121720,15
122162,15
123049,15
123128,15
123844,15
124194,15
124700,15
125132,15
125159,15
128162,15
128704,15
129005,15
129142,15
129338,15
129604,15
129819,15
129865,15
130376,15
130441,15
130463,15
130572,15
131447,15
131750,15
132226,15
133095,15
133121,15
133185,15
134475,15
134799,15
135004,15
135051,15
136274,15
136323,15
136544,15
136842,15
137122,15
137543,15
137568,15
138191,15
138962,15
139168,15
139755,15
140080,15
140745,15
141974,15
142215,15
143009,15
143174,15
143401,15
143888,15
144813,15
145435,15
145877,15
146360,15
146668,15
146832,15
146998,15
147648,15
147755,15
147806,15
147950,15
148022,15
148875,15
149491,15
149932,15
150220,15
150799,15
153167,15
153507,15
154399,15
154668,15
155746,15
156382,15
156963,15
158062,15
158203,15
158395,15
158955,15
159262,15
159603,15
159990,15
160693,15
161636,15
163076,15
163298,15
163532,15
163924,15
164033,15
165118,15
165124,15
165138,15
166468,15
166528,15
166975,15
167257,15
167452,15
169024,15
169973,15
171102,15
171386,15
171416,15
171486,15
171491,15
172253,15
173296,15
173991,15
174402,15
174722,15
175249,15
175542,15
175638,15
176050,15
178355,15
178538,15
178902,15
179101,15
179521,15
180085,15
180450,15
181144,15
181565,15
181828,15
182896,15
182987,15
183172,15
184113,15
184553,15
185139,15
185300,15
185684,15
185891,15
186682,15
186938,15
187029,15
188230,15
189074,15
189440,15
190022,15
190599,15
190619,15
190723,15
191581,15
191706,15
191708,15
192133,15
192387,15
193118,15
193736,15
193882,15
194117,15
194675,15
194921,15
195059,15
195782,15
196110,15
197171,15
197505,15
197551,15
197820,15
199199,15
199435,15
199530,15
200256,15
200409,15
200761,15
200815,15
268,14
366,14
593,14
624,14
787,14
1109,14
1234,14
1325,14
1501,14
1988,14
2528,14
3076,14
3271,14
3311,14
3688,14
4528,14
4881,14
5587,14
5875,14
7000,14
7368,14
7698,14
7952,14
8329,14
8894,14
9132,14
9140,14
10847,14
12314,14
12779,14
13055,14
13345,14
13999,14
14076,14
14157,14
14875,14
15212,14
16307,14
16490,14
17034,14
17205,14
17477,14
20054,14
20650,14
21138,14
21212,14
21415,14
21656,14
22519,14
22914,14
23689,14
24976,14
25663,14
25745,14
25757,14
26207,14
26430,14
26777,14
27264,14
27463,14
27820,14
28497,14
28729,14
30208,14
30757,14
30953,14
30977,14
31261,14
32178,14
32558,14
32880,14
32992,14
33024,14
33599,14
33943,14
33998,14
34068,14
34231,14
34282,14
34356,14
34441,14
35193,14
35680,14
35760,14
35964,14
36237,14
36446,14
36641,14
36928,14
37309,14
37599,14
38163,14
38232,14
38385,14
39052,14
39584,14
39656,14
39731,14
40240,14
40565,14
41119,14
41182,14
42297,14
42645,14
42829,14
42860,14
43770,14
44133,14
44261,14
44420,14
44488,14
44743,14
45433,14
45566,14
45686,14
45924,14
46162,14
47278,14
47325,14
47397,14
49487,14
49510,14
49852,14
50296,14
50483,14
50916,14
52144,14
53073,14
53303,14
53607,14
53998,14
54064,14
54385,14
54569,14
54664,14
54757,14
55393,14
56037,14
56066,14
56251,14
56445,14
56582,14
56681,14
56942,14
57270,14
57335,14
57382,14
57566,14
57773,14
58051,14
58256,14
58608,14
58655,14
58749,14
59732,14
59828,14
60269,14
60280,14
60431,14
60702,14
60768,14
61094,14
61125,14
61235,14
61753,14
62661,14
62802,14
63740,14
63752,14
63784,14
64145,14
64354,14
64860,14
65201,14
65885,14
66782,14
67132,14
67366,14
68188,14
68472,14
68657,14
68690,14
68793,14
69215,14
69348,14
69673,14
70391,14
70740,14
71664,14
71723,14
72086,14
72221,14
72302,14
72605,14
72720,14
73270,14
73497,14
73638,14
73713,14
74219,14
74575,14
74952,14
75137,14
75180,14
75244,14
75410,14
75584,14
75823,14
76019,14
76443,14
76571,14
77080,14
77565,14
77580,14
77948,14
78026,14
78103,14
79015,14
79519,14
80246,14
80391,14
80456,14
80637,14
80711,14
80858,14
80991,14
81071,14
81472,14
81488,14
81634,14
81637,14
83040,14
83073,14
83384,14
83419,14
83612,14
84372,14
84449,14
84636,14
85056,14
85505,14
85665,14
86108,14
86235,14
87090,14
87230,14
87260,14
87547,14
87600,14
87608,14
87813,14
88153,14
88342,14
88867,14
89287,14
89790,14
89913,14
90267,14
90598,14
90645,14
90884,14
91079,14
91199,14
91319,14
91396,14
91404,14
91519,14
91640,14
92341,14
92704,14
93840,14
93873,14
93979,14
94208,14
94356,14
95046,14
95548,14
95727,14
96309,14
96665,14
97407,14
98194,14
98224,14
98598,14
98621,14
98924,14
99128,14
99264,14
99316,14
99888,14
100562,14
100568,14
101432,14
101812,14
102764,14
102997,14
103046,14
103127,14
103357,14
105148,14
105577,14
105695,14
106244,14
106850,14
106965,14
107162,14
107289,14
107314,14
107407,14
107703,14
107830,14
108074,14
108184,14
108264,14
108427,14
108998,14
109019,14
109575,14
110214,14
110331,14
110351,14
110572,14
111403,14
111518,14
111525,14
111736,14
111806,14
111953,14
111993,14
112553,14
113107,14
113169,14
113465,14
113532,14
113539,14
113551,14
114069,14
114446,14
115015,14
115138,14
115225,14
115683,14
115801,14
115842,14
116245,14
116685,14
116820,14
117036,14
117376,14
118795,14
119620,14
120111,14
120298,14
120664,14
120861,14
122024,14
122635,14
122692,14
123087,14
123364,14
123691,14
124029,14
126274,14
126381,14
126769,14
126990,14
127045,14
127303,14
127958,14
128078,14
129413,14
129467,14
129634,14
129706,14
129894,14
130097,14
130741,14
130751,14
131317,14
132635,14
133088,14
133380,14
133522,14
133603,14
134045,14
134445,14
134673,14
135020,14
135854,14
136088,14
136186,14
136752,14
136878,14
136934,14
138576,14
138858,14
138925,14
139751,14
140097,14
140198,14
140249,14
142411,14
142532,14
143679,14
144498,14
144510,14
144792,14
144835,14
144947,14
145013,14
145573,14
145860,14
146257,14
147952,14
148364,14
148479,14
148849,14
148869,14
148990,14
149652,14
149986,14
150058,14
150166,14
150205,14
150526,14
151013,14
152032,14
152680,14
153217,14
153400,14
153488,14
154315,14
155608,14
155632,14
156968,14
157067,14
157158,14
157323,14
157490,14
157933,14
158074,14
158445,14
158868,14
159030,14
159459,14
159548,14
159950,14
160332,14
160861,14
161021,14
163278,14
163412,14
163542,14
163730,14
163758,14
164076,14
164174,14
164723,14
164792,14
164793,14
165047,14
166093,14
166614,14
167576,14
167963,14
168188,14
168655,14
169074,14
169582,14
169591,14
169730,14
170194,14
170305,14
170803,14
170909,14
171703,14
171732,14
172049,14
172191,14
172943,14
174095,14
174159,14
174362,14
174609,14
174686,14
174853,14
175360,14
176380,14
176653,14
176990,14
177128,14
177731,14
177967,14
178703,14
179074,14
179099,14
179143,14
179395,14
179814,14
179836,14
180199,14
181232,14
181303,14
181380,14
181755,14
181856,14
182083,14
182205,14
182994,14
183350,14
183517,14
183914,14
184285,14
184582,14
184657,14
184903,14
184980,14
185738,14
186332,14
186480,14
186572,14
186662,14
187165,14
187522,14
187805,14
188232,14
188952,14
189167,14
189624,14
189915,14
190522,14
190779,14
191028,14
191671,14
192099,14
192372,14
192704,14
192976,14
193066,14
193116,14
193654,14
194699,14
194892,14
195569,14
196151,14
196326,14
196375,14
197016,14
198591,14
199193,14
199329,14
199640,14
199835,14
199840,14
200283,14
200543,14
200807,14
65,13
214,13
294,13
534,13
717,13
821,13
1093,13
1282,13
1448,13
1764,13
2271,13
2551,13
2928,13
3345,13
3388,13
3558,13
3653,13
3948,13
4510,13
4711,13
5025,13
5481,13
6300,13
6607,13
7022,13
7094,13
7095,13
7100,13
7487,13
7886,13
8019,13
8341,13
8382,13
8410,13
8446,13
8541,13
8588,13
8823,13
9579,13
9692,13
9876,13
10291,13
10441,13
10595,13
10972,13
11488,13
11685,13
11766,13
11871,13
11915,13
13084,13
13192,13
13536,13
13597,13
13662,13
14194,13
14670,13
14702,13
15133,13
15178,13
15236,13
15426,13
15786,13
16187,13
16671,13
17119,13
17762,13
17845,13
18041,13
18105,13
18313,13
18640,13
19314,13
19356,13
19786,13
19917,13
19952,13
20076,13
20132,13
20169,13
20530,13
20564,13
21363,13
21632,13
22052,13
22190,13
22437,13
22598,13
22797,13
22852,13
23201,13
23311,13
23434,13
23566,13
23676,13
23830,13
23831,13
23945,13
24005,13
24021,13
24234,13
24681,13
25077,13
25408,13
26255,13
26840,13
27245,13
27279,13
27359,13
27427,13
27543,13
27612,13
28204,13
28224,13
28265,13
28569,13
28873,13
28891,13
29672,13
29713,13
29853,13
29986,13
30012,13
30270,13
30384,13
30394,13
30407,13
30579,13
30974,13
31002,13
31501,13
31656,13
32526,13
32679,13
32728,13
33234,13
33358,13
33487,13
34294,13
34324,13
35336,13
35434,13
35720,13
35792,13
35940,13
36092,13
36556,13
36700,13
36767,13
36769,13
37137,13
37188,13
37348,13
37775,13
38226,13
38490,13
38551,13
38562,13
38903,13
39004,13
39020,13
39488,13
39534,13
39541,13
39767,13
40393,13
40479,13
41259,13
41525,13
41620,13
41860,13
42516,13
43537,13
43567,13
43591,13
43801,13
43834,13
44187,13
44440,13
44754,13
44947,13
45125,13
45171,13
45278,13
45475,13
45518,13
45591,13
45597,13
46194,13
46330,13
46342,13
46563,13
46594,13
46894,13
47263,13
47684,13
47710,13
47721,13
48234,13
48586,13
48637,13
48676,13
48717,13
49471,13
49764,13
50131,13
50441,13
50550,13
50581,13
50616,13
50735,13
50790,13
51253,13
51573,13
51665,13
51722,13
52078,13
52147,13
52320,13
52369,13
52540,13
52693,13
52992,13
53233,13
53339,13
53413,13
54247,13
54355,13
54572,13
54782,13
55487,13
55558,13
55927,13
55976,13
56104,13
56547,13
56816,13
57026,13
58562,13
58676,13
59278,13
59501,13
59875,13
60362,13
60844,13
61002,13
61287,13
61947,13
62393,13
62731,13
62799,13
62865,13
63645,13
64123,13
64146,13
64384,13
64651,13
64753,13
64896,13
65413,13
65549,13
65857,13
65898,13
66136,13
66234,13
66272,13
66381,13
66568,13
66642,13
66739,13
67006,13
67063,13
67109,13
67398,13
67499,13
67866,13
68569,13
68685,13
68738,13
69208,13
69239,13
69484,13
69569,13
69585,13
70160,13
70376,13
70541,13
70707,13
70747,13
70830,13
70998,13
71060,13
71079,13
71317,13
71453,13
71474,13
71983,13
72114,13
72140,13
72670,13
72815,13
72979,13
73575,13
73791,13
74069,13
74496,13
74636,13
74694,13
74936,13
75236,13
75499,13
75505,13
75911,13
76346,13
76416,13
76424,13
76487,13
76675,13
76857,13
77167,13
77336,13
77783,13
78517,13
78518,13
78542,13
78719,13
78737,13
78880,13
79425,13
79462,13
79814,13
80285,13
80615,13
80745,13
81064,13
81581,13
81626,13
81753,13
82340,13
82443,13
82459,13
82513,13
82554,13
82630,13
82864,13
83006,13
83076,13
83252,13
83407,13
83926,13
84153,13
84218,13
84423,13
84556,13
85203,13
85214,13
85230,13
85821,13
85985,13
86477,13
86533,13
87655,13
87878,13
88021,13
88023,13
88296,13
88365,13
88398,13
88672,13
88705,13
88846,13
88960,13
89169,13
89286,13
89437,13
89601,13
89930,13
89965,13
90309,13
90371,13
90432,13
90723,13
90951,13
91533,13
91887,13
92916,13
93127,13
93302,13
93602,13
93765,13
94455,13
94710,13
95336,13
95429,13
95497,13
95906,13
96019,13
96190,13
96591,13
96623,13
96798,13
96845,13
96943,13
97274,13
97739,13
97818,13
98035,13
98331,13
98388,13
98427,13
98477,13
98667,13
98833,13
99901,13
100054,13
100067,13
100209,13
100264,13
100367,13
100390,13
100456,13
101349,13
101404,13
101760,13
102118,13
102298,13
103157,13
103262,13
103374,13
104024,13
104154,13
104171,13
104172,13
104214,13
104392,13
104546,13
105254,13
105280,13
105663,13
105823,13
105895,13
105950,13
106026,13
106182,13
106341,13
106355,13
106584,13
106751,13
107077,13
107267,13
107295,13
107312,13
107785,13
107925,13
108206,13
108358,13
108412,13
108758,13
109065,13
109682,13
109699,13
110037,13
110423,13
110641,13
110816,13
111107,13
111318,13
111623,13
111749,13
112104,13
112526,13
112589,13
112966,13
113123,13
113415,13
113654,13
114264,13
114351,13
114984,13
114995,13
115212,13
115352,13
115467,13
115736,13
116152,13
116265,13
116609,13
116895,13
117324,13
118067,13
118317,13
118323,13
118434,13
119192,13
119478,13
119640,13
120120,13
120337,13
120758,13
121181,13
121525,13
121615,13
121805,13
121898,13
122203,13
123425,13
124080,13
124160,13
124177,13
124331,13
124376,13
124380,13
124405,13
124462,13
124562,13
124755,13
124758,13
125238,13
125648,13
125855,13
125964,13
126463,13
126471,13
127059,13
127285,13
127488,13
128006,13
129195,13
129332,13
129387,13
129390,13
129613,13
130002,13
130150,13
130690,13
130814,13
131291,13
131584,13
131680,13
131709,13
132490,13
132493,13
133520,13
133581,13
134116,13
134117,13
134365,13
134544,13
134571,13
134935,13
135257,13
135470,13
135579,13
135642,13
135959,13
135971,13
136063,13
136185,13
136289,13
136397,13
136635,13
136703,13
136903,13
136930,13
136952,13
137096,13
137876,13
138461,13
138864,13
138881,13
139494,13
139590,13
139678,13
139967,13
140364,13
140641,13
141057,13
141120,13
141243,13
142023,13
142052,13
142508,13
143438,13
143570,13
143874,13
144499,13
144867,13
145222,13
145359,13
145549,13
145750,13
146967,13
147012,13
147538,13
147780,13
147879,13
148105,13
148207,13
148628,13
148671,13
149100,13
149197,13
149353,13
149523,13
149658,13
150438,13
150615,13
150917,13
151430,13
151468,13
151483,13
151945,13
152167,13
152485,13
152531,13
152837,13
152957,13
153125,13
153306,13
153431,13
153653,13
153679,13
154031,13
154924,13
155011,13
155086,13
155235,13
155378,13
155463,13
155666,13
155729,13
156144,13
156388,13
156638,13
157421,13
158016,13
158068,13
158404,13
158493,13
158604,13
158679,13
158890,13
159014,13
159055,13
159071,13
159165,13
159610,13
160182,13
160862,13
160898,13
161076,13
161370,13
161624,13
162023,13
162188,13
162583,13
162972,13
163133,13
163287,13
164153,13
164412,13
164864,13
165125,13
165297,13
165305,13
165530,13
166248,13
166350,13
166564,13
166701,13
166722,13
167224,13
167400,13
167422,13
167442,13
168286,13
169292,13
169664,13
169859,13
170239,13
170775,13
171142,13
171233,13
171245,13
171596,13
172108,13
172534,13
173056,13
173151,13
173168,13
173309,13
173518,13
173701,13
174007,13
174060,13
174508,13
174799,13
174956,13
175485,13
175668,13
175812,13
175954,13
176014,13
176022,13
176284,13
176370,13
176390,13
176701,13
176820,13
177312,13
177702,13
177882,13
178063,13
178310,13
178369,13
178560,13
179179,13
179233,13
179371,13
179963,13
180087,13
180852,13
181019,13
181109,13
181242,13
181547,13
181795,13
182331,13
182574,13
182764,13
183197,13
183506,13
183548,13
183557,13
183780,13
183861,13
184009,13
184118,13
184192,13
184308,13
185350,13
186160,13
186426,13
187087,13
187773,13
187777,13
187804,13
188292,13
188495,13
188528,13
189238,13
189433,13
189845,13
189985,13
189989,13
190031,13
190113,13
190374,13
190567,13
190643,13
190712,13
190860,13
190870,13
191027,13
191243,13
191644,13
191701,13
191852,13
191878,13
192016,13
192214,13
192799,13
192942,13
192952,13
194407,13
194616,13
194755,13
195157,13
195246,13
195327,13
195532,13
195764,13
196046,13
196452,13
196529,13
196645,13
196700,13
196985,13
197083,13
197422,13
197493,13
197496,13
197545,13
197872,13
197886,13
198058,13
198076,13
198843,13
199059,13
199211,13
199679,13
199982,13
200089,13
200258,13
200527,13
200582,13
200753,13
200850,13
148,12
649,12
1099,12
1129,12
1370,12
1604,12
1998,12
2086,12
2355,12
2369,12
2498,12
2564,12
3089,12
3765,12
3836,12
3935,12
3951,12
4256,12
4618,12
4781,12
5323,12
5473,12
5609,12
5815,12
5848,12
5915,12
6204,12
6433,12
6555,12
6838,12
6959,12
7096,12
7099,12
7112,12
7165,12
7283,12
7316,12
7420,12
7431,12
7476,12
7699,12
8311,12
8819,12
9025,12
9071,12
9095,12
9203,12
9238,12
9734,12
9784,12
9802,12
10337,12
10358,12
10492,12
10540,12
10596,12
10633,12
10681,12
10732,12
11084,12
11450,12
11565,12
11854,12
12043,12
12069,12
12800,12
12900,12
12930,12
12972,12
13203,12
13331,12
13784,12
14156,12
14214,12
14705,12
14777,12
14790,12
14927,12
15171,12
15825,12
15832,12
15918,12
15921,12
15922,12
16422,12
16783,12
16815,12
16834,12
17238,12
17332,12
17794,12
18004,12
18174,12
18800,12
18897,12
19015,12
19274,12
19865,12
19926,12
20528,12
20606,12
20696,12
20716,12
20717,12
20853,12
20948,12
21326,12
21477,12
21633,12
21844,12
21901,12
22161,12
22241,12
22365,12
22574,12
22909,12
22994,12
23426,12
23696,12
23794,12
23834,12
23988,12
24102,12
24297,12
24386,12
24783,12
25675,12
25776,12
26340,12
26341,12
26393,12
26442,12
26483,12
26580,12
26947,12
27051,12
27260,12
27639,12
27872,12
28114,12
28339,12
28450,12
28811,12
28961,12
29030,12
29039,12
29793,12
29879,12
29965,12
29992,12
30316,12
30815,12
31168,12
31338,12
31432,12
31527,12
31589,12
31891,12
32003,12
32413,12
32540,12
32612,12
32632,12
32959,12
33395,12
33542,12
33667,12
34463,12
34874,12
35459,12
35513,12
35915,12
36067,12
36276,12
36294,12
36409,12
36488,12
36518,12
36705,12
36793,12
37307,12
37430,12
37882,12
37905,12
37989,12
38164,12
38582,12
38863,12
38931,12
38976,12
39182,12
39269,12
39470,12
39548,12
40641,12
40828,12
40946,12
40963,12
41122,12
41603,12
42144,12
42299,12
42546,12
42551,12
42666,12
42875,12
42880,12
42888,12
42967,12
43007,12
43185,12
43254,12
43284,12
43343,12
43813,12
43957,12
44055,12
44243,12
44341,12
44505,12
44623,12
44796,12
44806,12
44830,12
45218,12
45448,12
45620,12
45688,12
46191,12
46200,12
46427,12
46557,12
46983,12
47181,12
47276,12
47440,12
47645,12
47669,12
47707,12
48194,12
48340,12
48713,12
48728,12
48871,12
48987,12
49360,12
49369,12
49398,12
49631,12
50009,12
50148,12
50187,12
50580,12
51218,12
51221,12
51294,12
51443,12
51918,12
52050,12
52073,12
53581,12
